"STATION","NAME","DATE","HLY-CLDH-NORMAL","HLY-CLOD-PCTBKN","HLY-CLOD-PCTCLR","HLY-CLOD-PCTFEW","HLY-CLOD-PCTOVC","HLY-CLOD-PCTSCT","HLY-DEWP-10PCTL","HLY-DEWP-90PCTL","HLY-DEWP-NORMAL","HLY-HIDX-NORMAL","HLY-HTDH-NORMAL","HLY-PRES-10PCTL","HLY-PRES-90PCTL","HLY-PRES-NORMAL","HLY-TEMP-10PCTL","HLY-TEMP-90PCTL","HLY-TEMP-NORMAL","HLY-WCHL-NORMAL","HLY-WIND-1STDIR","HLY-WIND-1STPCT","HLY-WIND-2NDDIR","HLY-WIND-2NDPCT","HLY-WIND-AVGSPD","HLY-WIND-PCTCLM","HLY-WIND-VCTDIR","HLY-WIND-VCTSPD"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T01:00:00","0.0","167","123","103","502","105","-9.9","27.0","10.5","16.4","48.6","1.0","1.0","1.0","-0.9","30.9","16.4","9.1","1","298","2","182","6.0","216","18","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T02:00:00","0.0","178","116","91","531","84","-9.9","26.1","10.5","16.4","48.6","1.0","1.0","1.0","-2.0","30.0","16.4","8.7","1","313","2","200","6.3","169","16","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T03:00:00","0.0","167","125","95","542","72","-9.9","26.1","10.6","16.3","48.7","1.0","1.0","1.0","-0.9","30.0","16.3","8.9","1","267","2","203","6.2","188","19","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T04:00:00","0.0","149","126","80","547","98","-11.0","27.0","10.5","16.3","48.7","1.0","1.0","1.0","-0.9","30.0","16.3","8.9","1","296","2","191","6.2","196","20","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T05:00:00","0.0","164","123","82","547","84","-9.0","26.1","10.6","16.4","48.6","1.0","1.0","1.0","-0.9","30.0","16.4","8.9","1","323","2","167","6.2","193","19","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T06:00:00","0.0","172","122","84","527","95","-9.9","27.0","10.6","16.4","48.6","1.0","1.0","1.0","0.0","30.9","16.4","9.0","1","301","2","152","6.2","189","11","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T07:00:00","0.0","184","120","70","544","82","-9.0","27.0","10.7","16.5","48.5","1.0","1.0","1.0","0.0","30.9","16.5","8.9","1","288","2","187","6.2","173","10","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T08:00:00","0.0","159","109","71","576","84","-9.0","27.0","10.7","16.4","48.6","1.0","1.0","1.0","-0.9","30.9","16.4","8.9","1","333","2","177","6.2","184","11","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T09:00:00","0.0","200","79","81","574","65","-9.0","27.0","10.8","16.6","48.4","1.0","1.0","1.0","-0.9","30.9","16.6","8.9","1","308","2","197","6.3","187","15","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T10:00:00","0.0","207","75","91","559","68","-9.0","27.0","10.8","16.6","48.4","1.0","1.0","1.0","-0.9","30.9","16.6","8.8","1","345","2","148","6.6","161","9","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T11:00:00","0.0","227","59","106","532","77","-9.0","27.0","10.9","16.7","48.3","1.0","1.0","1.0","-0.8","30.9","16.7","8.9","1","325","2","178","6.6","164","13","3.5"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T12:00:00","0.0","228","60","101","547","64","-8.5","27.0","11.6","17.6","47.4","1.0","1.0","1.0","1.0","32.0","17.6","9.8","1","303","2","192","6.7","147","15","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T13:00:00","0.0","216","73","93","526","91","-8.0","27.0","12.1","18.3","46.7","1.0","1.0","1.0","1.9","32.0","18.3","10.4","1","329","2","185","6.8","149","15","3.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T14:00:00","0.0","226","75","78","525","96","-8.0","27.0","12.3","18.5","46.5","1.0","1.0","1.0","1.9","32.0","18.5","10.8","1","309","2","215","6.7","158","14","3.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T15:00:00","0.0","239","70","61","538","92","-7.1","27.0","12.3","18.7","46.3","1.0","1.0","1.0","1.9","32.0","18.7","11.0","1","323","2","208","6.7","139","17","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T16:00:00","0.0","238","79","66","528","88","-8.0","27.0","11.8","17.9","47.1","1.0","1.0","1.0","1.0","32.0","17.9","10.0","1","324","2","173","6.6","138","14","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T17:00:00","0.0","214","91","75","530","91","-9.0","27.0","11.4","17.4","47.6","1.0","1.0","1.0","0.0","30.9","17.4","9.7","1","311","2","181","6.4","162","9","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T18:00:00","0.0","205","107","77","541","70","-9.4","27.0","11.3","17.2","47.8","1.0","1.0","1.0","0.0","30.9","17.2","9.5","1","325","2","190","6.3","164","7","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T19:00:00","0.0","176","136","70","548","70","-9.9","27.0","11.2","17.0","48.0","1.0","1.0","1.0","-0.9","30.9","17.0","9.2","1","335","2","180","6.3","162","11","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T20:00:00","0.0","169","135","90","537","68","-9.9","27.0","11.1","16.9","48.1","1.0","1.0","1.0","-0.9","30.9","16.9","9.1","1","352","2","137","6.5","171","8","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T21:00:00","0.0","174","137","71","535","82","-9.9","27.0","10.7","16.7","48.3","1.0","1.0","1.0","-2.0","30.9","16.7","9.0","1","354","2","153","6.3","164","9","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T22:00:00","0.0","188","129","84","517","82","-9.9","27.0","10.7","16.5","48.5","1.0","1.0","1.0","-0.9","30.9","16.5","9.1","1","334","2","168","6.3","200","14","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-05T23:00:00","0.0","181","124","86","518","90","-9.9","26.1","10.4","16.3","48.7","1.0","1.0","1.0","-0.9","30.0","16.3","8.8","1","322","2","161","6.3","191","14","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T00:00:00","0.0","205","132","87","501","75","-8.0","27.0","11.4","17.2","47.8","1.0","1.0","1.0","0.0","30.9","17.2","9.7","1","286","2","198","6.3","197","16","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T01:00:00","0.0","171","125","107","492","105","-11.0","26.1","10.3","16.2","48.8","1.0","1.0","1.0","-2.0","30.9","16.2","9.0","1","296","2","179","6.0","222","20","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T02:00:00","0.0","184","123","102","516","75","-11.0","26.1","10.3","16.2","48.8","1.0","1.0","1.0","-2.9","30.0","16.2","8.5","1","295","2","212","6.3","173","19","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T03:00:00","0.0","169","125","102","531","72","-9.9","26.1","10.4","16.2","48.8","1.0","1.0","1.0","-2.0","30.0","16.2","8.9","1","255","2","208","6.1","199","21","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T04:00:00","0.0","144","130","85","538","103","-11.0","27.0","10.3","16.2","48.8","1.0","1.0","1.0","-0.9","30.0","16.2","8.7","1","296","2","199","6.1","196","23","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T05:00:00","0.0","157","127","86","541","89","-9.9","26.1","10.4","16.3","48.7","1.0","1.0","1.0","-1.1","30.9","16.3","8.8","1","326","2","172","6.2","187","20","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T06:00:00","0.0","175","125","86","519","95","-9.9","27.0","10.5","16.3","48.7","1.0","1.0","1.0","0.0","30.9","16.3","8.8","1","315","2","150","6.2","191","13","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T07:00:00","0.0","187","120","74","533","86","-9.9","27.0","10.5","16.4","48.6","1.0","1.0","1.0","-0.9","30.9","16.4","8.8","1","290","2","184","6.1","180","10","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T08:00:00","0.0","162","112","75","568","82","-9.9","27.0","10.5","16.3","48.7","1.0","1.0","1.0","-0.9","30.9","16.3","8.7","1","332","2","180","6.2","189","12","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T09:00:00","0.0","212","86","74","560","67","-9.0","27.0","10.7","16.4","48.6","1.0","1.0","1.0","-0.9","30.9","16.4","8.7","1","320","2","190","6.4","187","14","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T10:00:00","0.0","209","82","86","551","73","-9.0","27.0","10.6","16.4","48.6","1.0","1.0","1.0","-0.9","30.9","16.4","8.6","1","342","2","145","6.5","167","9","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T11:00:00","0.0","231","56","108","517","88","-9.2","26.1","10.8","16.6","48.4","1.0","1.0","1.0","-0.8","30.9","16.6","8.8","1","333","2","174","6.7","169","14","3.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T12:00:00","0.0","237","59","100","532","71","-8.0","27.0","11.4","17.5","47.5","1.0","1.0","1.0","1.0","32.0","17.5","9.7","1","301","2","197","6.7","151","17","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T13:00:00","0.0","219","73","93","510","105","-8.0","27.0","11.9","18.2","46.8","1.0","1.0","1.0","1.9","32.0","18.2","10.4","1","338","2","185","6.8","153","16","3.5"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T14:00:00","0.0","224","78","78","514","107","-8.0","27.0","12.1","18.4","46.6","1.0","1.0","1.0","1.9","32.0","18.4","10.7","1","311","2","218","6.7","153","14","3.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T15:00:00","0.0","242","75","59","531","94","-7.1","27.0","12.2","18.6","46.4","1.0","1.0","1.0","1.9","32.0","18.6","10.8","1","325","2","200","6.8","132","15","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T16:00:00","0.0","238","77","68","525","93","-8.0","27.0","11.7","17.9","47.1","1.0","1.0","1.0","1.0","32.0","17.9","9.9","1","321","2","160","6.6","142","11","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T17:00:00","0.0","218","88","77","526","91","-9.0","27.0","11.4","17.4","47.6","1.0","1.0","1.0","0.0","30.9","17.4","9.6","1","316","2","180","6.4","164","8","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T18:00:00","0.0","211","102","82","531","75","-9.4","27.0","11.2","17.1","47.9","1.0","1.0","1.0","0.0","30.9","17.1","9.4","1","331","2","189","6.4","160","5","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T19:00:00","0.0","174","131","68","554","72","-9.9","27.0","11.1","16.9","48.1","1.0","1.0","1.0","-0.9","30.9","16.9","9.1","1","338","2","177","6.4","162","8","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T20:00:00","0.0","163","135","93","540","70","-9.9","27.0","10.9","16.9","48.1","1.0","1.0","1.0","-0.9","30.9","16.9","9.0","1","358","2","140","6.5","167","7","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T21:00:00","0.0","170","140","69","540","80","-10.3","26.1","10.6","16.6","48.4","1.0","1.0","1.0","-2.0","30.9","16.6","9.0","1","362","2","147","6.4","173","7","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T22:00:00","0.0","192","133","81","511","81","-9.9","26.1","10.5","16.5","48.5","1.0","1.0","1.0","-0.9","30.9","16.5","8.9","1","331","2","169","6.4","196","11","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-06T23:00:00","0.0","177","129","79","522","93","-9.9","26.1","10.3","16.3","48.7","1.0","1.0","1.0","-0.9","30.0","16.3","8.6","1","316","2","165","6.4","184","12","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T00:00:00","0.0","203","139","82","505","71","-8.7","27.0","11.4","17.2","47.8","1.0","1.0","1.0","1.0","30.9","17.2","9.7","1","299","2","192","6.4","202","13","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T01:00:00","0.0","171","128","100","497","105","-11.0","26.1","10.2","16.2","48.8","1.0","1.0","1.0","-2.0","30.9","16.2","8.9","1","301","2","173","6.1","227","17","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T02:00:00","0.0","187","128","93","522","71","-11.0","26.1","10.3","16.2","48.8","1.0","1.0","1.0","-2.0","30.0","16.2","8.4","1","300","2","209","6.5","162","18","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T03:00:00","0.0","168","126","93","541","72","-9.9","26.1","10.3","16.2","48.8","1.0","1.0","1.0","-2.0","30.0","16.2","8.8","1","259","2","205","6.2","194","18","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T04:00:00","0.0","148","132","80","543","96","-11.0","27.0","10.2","16.2","48.8","1.0","1.0","1.0","-0.9","30.0","16.2","8.8","1","306","2","187","6.2","200","20","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T05:00:00","0.0","159","125","84","548","84","-9.9","26.1","10.4","16.3","48.7","1.0","1.0","1.0","-0.9","30.9","16.3","8.8","1","315","2","187","6.2","187","20","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T06:00:00","0.0","175","120","91","524","91","-9.9","27.0","10.4","16.3","48.7","1.0","1.0","1.0","0.0","30.9","16.3","8.7","1","319","2","148","6.3","180","11","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T07:00:00","0.0","188","120","70","532","90","-9.9","27.0","10.5","16.4","48.6","1.0","1.0","1.0","-0.9","30.9","16.4","8.7","1","297","2","179","6.3","171","11","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T08:00:00","0.0","152","109","73","577","89","-9.9","27.0","10.5","16.3","48.7","1.0","1.0","1.0","-0.9","30.9","16.3","8.6","1","329","2","181","6.4","178","10","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T09:00:00","0.0","203","82","75","573","68","-9.0","27.0","10.6","16.4","48.6","1.0","1.0","1.0","-0.9","30.9","16.4","8.5","1","319","2","184","6.5","171","12","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T10:00:00","0.0","206","77","91","560","66","-9.0","27.0","10.6","16.4","48.6","1.0","1.0","1.0","0.0","30.9","16.4","8.5","1","338","2","148","6.6","161","9","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T11:00:00","0.0","231","49","108","526","85","-9.0","27.0","10.7","16.7","48.3","1.0","1.0","1.0","-0.2","30.9","16.7","8.7","1","323","2","179","6.8","164","15","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T12:00:00","0.0","231","53","108","540","69","-8.0","27.0","11.4","17.6","47.4","1.0","1.0","1.0","1.0","32.0","17.6","9.7","1","306","2","187","6.8","151","16","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T13:00:00","0.0","219","68","91","518","103","-8.0","27.0","11.9","18.2","46.8","1.0","1.0","1.0","1.9","33.1","18.2","10.3","1","339","2","182","6.9","140","16","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T14:00:00","0.0","224","73","82","514","107","-8.0","27.0","12.1","18.5","46.5","1.0","1.0","1.0","1.9","33.1","18.5","10.6","1","313","2","217","6.9","138","14","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T15:00:00","0.0","248","68","65","516","103","-7.1","27.0","12.2","18.7","46.3","1.0","1.0","1.0","3.0","32.0","18.7","10.8","1","325","2","200","6.8","123","14","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T16:00:00","0.0","258","72","70","502","97","-8.0","28.0","11.7","18.0","47.0","1.0","1.0","1.0","1.0","32.0","18.0","10.0","1","319","2","150","6.7","144","11","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T17:00:00","0.0","241","82","84","502","91","-9.0","27.0","11.4","17.5","47.5","1.0","1.0","1.0","0.0","30.9","17.5","9.7","1","314","2","175","6.5","171","7","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T18:00:00","0.0","225","98","84","514","80","-9.6","27.0","11.1","17.2","47.8","1.0","1.0","1.0","0.3","30.9","17.2","9.3","1","334","2","190","6.5","151","7","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T19:00:00","0.0","188","124","75","545","68","-9.9","27.0","11.0","16.9","48.1","1.0","1.0","1.0","-0.9","32.0","16.9","9.2","1","333","2","172","6.4","173","9","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T20:00:00","0.0","172","131","88","537","72","-9.9","27.0","11.0","16.9","48.1","1.0","1.0","1.0","0.0","32.0","16.9","9.0","1","367","2","141","6.6","164","10","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T21:00:00","0.0","182","136","71","529","83","-9.9","27.0","10.6","16.7","48.3","1.0","1.0","1.0","-0.8","30.9","16.7","9.0","1","357","2","152","6.5","176","9","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T22:00:00","0.0","193","127","86","502","91","-9.8","27.0","10.6","16.5","48.5","1.0","1.0","1.0","-0.8","30.9","16.5","8.9","1","339","2","162","6.5","193","10","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-07T23:00:00","0.0","193","130","80","502","95","-9.0","26.1","10.3","16.3","48.7","1.0","1.0","1.0","-0.9","30.9","16.3","8.7","1","317","2","158","6.4","189","13","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T00:00:00","0.0","215","137","85","490","73","-9.0","27.0","11.4","17.3","47.7","1.0","1.0","1.0","1.0","32.0","17.3","9.8","1","301","2","188","6.5","196","13","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T01:00:00","0.0","178","121","103","490","109","-10.7","26.1","10.2","16.2","48.8","1.0","1.0","1.0","-0.9","30.9","16.2","8.9","1","310","2","173","6.2","227","17","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T02:00:00","0.0","189","128","91","511","80","-9.9","26.1","10.2","16.2","48.8","1.0","1.0","1.0","-0.9","30.9","16.2","8.3","1","308","2","205","6.5","158","17","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T03:00:00","0.0","175","124","96","527","79","-9.8","26.1","10.3","16.2","48.8","1.0","1.0","1.0","-0.9","30.9","16.2","8.8","1","270","2","204","6.3","192","20","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T04:00:00","0.0","158","126","82","531","103","-11.0","27.0","10.2","16.3","48.7","1.0","1.0","1.0","-0.9","30.9","16.3","8.7","1","313","2","196","6.3","196","20","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T05:00:00","0.0","155","123","89","540","93","-9.0","26.1","10.4","16.3","48.7","1.0","1.0","1.0","-0.9","30.9","16.3","8.7","1","322","2","179","6.4","182","21","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T06:00:00","0.0","170","111","98","526","95","-9.9","27.0","10.4","16.4","48.6","1.0","1.0","1.0","0.0","30.9","16.4","8.7","1","320","2","148","6.4","180","12","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T07:00:00","0.0","183","111","66","536","104","-9.9","27.0","10.5","16.4","48.6","1.0","1.0","1.0","-0.9","32.0","16.4","8.6","1","321","2","171","6.5","167","11","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T08:00:00","0.0","150","102","77","582","89","-9.9","27.0","10.5","16.3","48.7","1.0","1.0","1.0","0.0","30.9","16.3","8.5","1","333","2","181","6.6","171","12","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T09:00:00","0.0","193","75","77","583","72","-9.0","27.0","10.5","16.4","48.6","1.0","1.0","1.0","-0.9","30.9","16.4","8.3","1","332","2","176","6.7","156","12","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T10:00:00","0.0","206","75","88","560","70","-9.0","27.0","10.6","16.5","48.5","1.0","1.0","1.0","0.0","30.9","16.5","8.5","1","348","2","148","6.7","152","9","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T11:00:00","0.0","239","45","101","527","88","-9.2","27.0","10.8","16.7","48.3","1.0","1.0","1.0","0.0","30.9","16.7","8.6","1","341","2","179","6.9","158","14","3.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T12:00:00","0.0","224","53","110","545","69","-8.0","27.0","11.4","17.7","47.3","1.0","1.0","1.0","1.0","32.0","17.7","9.6","1","310","2","182","7.0","142","17","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T13:00:00","0.0","212","68","89","527","103","-8.0","27.0","11.9","18.3","46.7","1.0","1.0","1.0","1.9","33.1","18.3","10.2","1","345","2","182","7.1","131","15","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T14:00:00","0.0","212","75","80","525","107","-8.0","27.0","12.1","18.6","46.4","1.0","1.0","1.0","2.5","33.1","18.6","10.5","1","313","2","217","7.1","127","14","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T15:00:00","0.0","241","67","67","524","100","-7.1","27.0","12.1","18.8","46.2","1.0","1.0","1.0","1.9","32.0","18.8","10.7","1","326","2","210","7.0","116","14","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T16:00:00","0.0","265","70","73","501","91","-8.0","28.0","11.8","18.1","46.9","1.0","1.0","1.0","1.0","32.0","18.1","10.0","1","321","2","155","6.9","136","12","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T17:00:00","0.0","241","80","89","505","86","-9.0","27.0","11.4","17.6","47.4","1.0","1.0","1.0","0.0","30.9","17.6","9.8","1","313","2","177","6.6","171","8","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","01-08T18:00:00","0.0","223","98","89","515","75","-9.6","27.0","11.2","17.2","47.8","1.0","1.0","1.0","0.3","30.9","17.2","9.3","1","340","2","188","6.6","140","8","3.2"
